ID	DS1	DS2	DS3	DS4	DS5	DS6
1110	0.409	0.161	0.193	0.076	0.057	0.104	
1111	0.918	0.051	0.026	0.003	0.001	0.001	
1112	0.65	0.154	0.122	0.038	0.019	0.017	
1113	0.809	0.092	0.071	0.016	0.006	0.006	
1114	0.943	0.032	0.018	0.007	0	0	
1115	0.475	0.191	0.191	0.053	0.043	0.047	
1116	0.092	0.095	0.202	0.105	0.118	0.388	
1117	0.137	0.1	0.214	0.123	0.13	0.296	
1118	0.321	0.203	0.218	0.101	0.064	0.093	
1119	0.995	0.003	0.002	0	0	0	
1120	0.922	0.05	0.021	0.006	0.001	0	
1121	0.969	0.024	0.007	0	0	0	
1122	0.627	0.171	0.139	0.039	0.01	0.014	
1123	0.426	0.159	0.195	0.073	0.054	0.093	
1124	0.967	0.026	0.005	0.001	0	0.001	
1125	0.992	0.008	0	0	0	0	
1126	0.828	0.108	0.047	0.011	0.002	0.004	
1127	0.354	0.187	0.223	0.091	0.059	0.086	
1128	0.964	0.03	0.005	0.001	0	0	
1129	0.583	0.194	0.17	0.038	0.007	0.008	
1130	0.632	0.18	0.116	0.028	0.021	0.023	
1131	0.758	0.117	0.088	0.02	0.009	0.008	
1132	0.636	0.122	0.106	0.051	0.026	0.059	
1133	0.848	0.09	0.049	0.01	0.002	0.001	
1134	0.997	0.003	0	0	0	0	
1135	1	0	0	0	0	0	
1136	0.739	0.14	0.083	0.016	0.014	0.008	
1137	0.993	0.005	0.002	0	0	0	
1138	0.963	0.032	0.005	0	0	0	
1139	0.986	0.011	0.003	0	0	0	
1140	0.998	0.001	0.001	0	0	0	
1141	0.51	0.196	0.197	0.054	0.016	0.027	
1142	1	0	0	0	0	0	
1143	0.998	0.002	0	0	0	0	
1144	0.879	0.07	0.041	0.006	0	0.004	
1145	0.646	0.115	0.12	0.037	0.026	0.056	
1146	0.813	0.088	0.065	0.019	0.005	0.01	
1147	0.64	0.144	0.134	0.032	0.02	0.03	
1148	0.801	0.103	0.071	0.017	0.004	0.004	
1149	0.555	0.172	0.189	0.047	0.014	0.023	
1150	0.611	0.189	0.151	0.033	0.009	0.007	
1151	0.763	0.141	0.087	0.007	0.002	0	
1152	0.442	0.199	0.232	0.059	0.024	0.044	
1153	0.775	0.113	0.081	0.017	0.005	0.009	
1154	0.625	0.13	0.129	0.044	0.023	0.049	
1155	0.588	0.177	0.154	0.04	0.023	0.018	
1156	0.169	0.118	0.221	0.097	0.085	0.31	
1157	0.21	0.13	0.211	0.121	0.101	0.227	
1158	0.842	0.096	0.046	0.01	0.004	0.002	
1159	0.927	0.043	0.022	0.006	0.001	0.001	
1160	0.626	0.246	0.111	0.015	0.002	0	
1161	0.486	0.21	0.202	0.046	0.032	0.024	
1162	0.616	0.168	0.133	0.039	0.02	0.024	
1163	0.714	0.133	0.11	0.021	0.011	0.011	
1164	0.161	0.134	0.201	0.106	0.106	0.292	
1165	0.196	0.128	0.206	0.121	0.113	0.236	
1166	0.786	0.112	0.078	0.018	0.005	0.001	
1167	0.649	0.131	0.145	0.032	0.018	0.025	
1168	0.742	0.166	0.082	0.007	0.002	0.001	
1169	0.595	0.124	0.14	0.054	0.032	0.055	
1170	0.694	0.169	0.099	0.019	0.007	0.012	
1171	0.801	0.114	0.058	0.014	0.006	0.007	
1172	0.613	0.153	0.138	0.043	0.028	0.025	
1173	0.895	0.064	0.034	0.002	0.002	0.003	
1174	0.847	0.074	0.061	0.014	0	0.004	
1175	0.773	0.128	0.064	0.019	0.011	0.005	
1176	0.706	0.126	0.103	0.026	0.02	0.019	
1177	0.523	0.213	0.181	0.047	0.023	0.013	
1178	0.793	0.08	0.075	0.027	0.014	0.011	
1179	0.916	0.057	0.026	0	0.001	0	
1180	0.89	0.068	0.037	0.004	0.001	0	
1181	0.863	0.09	0.038	0.004	0.004	0.001	
1182	0.764	0.123	0.076	0.017	0.012	0.008	
1183	0.803	0.081	0.065	0.017	0.012	0.022	
1184	0.73	0.174	0.087	0.007	0	0.002	
1185	0.903	0.073	0.022	0.002	0	0	
1186	0.714	0.108	0.112	0.027	0.016	0.023	
1187	0.887	0.075	0.032	0.004	0.002	0	
1188	0.801	0.101	0.073	0.01	0.005	0.01	
1189	0.727	0.154	0.099	0.013	0.002	0.005	
1190	0.784	0.121	0.077	0.01	0.004	0.004	
1191	0.834	0.098	0.056	0.01	0.002	0	
1192	0.463	0.241	0.222	0.048	0.014	0.012	
1193	0.626	0.144	0.136	0.033	0.02	0.041	
1194	0.893	0.072	0.029	0.005	0.001	0	
1195	0.491	0.155	0.169	0.056	0.046	0.083	
1196	0.642	0.122	0.108	0.045	0.021	0.062	
1197	0.508	0.133	0.153	0.061	0.04	0.105	
1198	0.679	0.138	0.102	0.037	0.012	0.032	
1199	0.728	0.122	0.089	0.023	0.013	0.025	
1200	0.758	0.095	0.089	0.027	0.016	0.015	
